"","treatment","metric","value","expt","population"
"19101","3_1_1","longevity",6,5,NA
"20101","3_1_1","longevity",9.5,5,NA
"21101","3_1_1","longevity",7,5,NA
"22101","3_1_1","longevity",11,5,NA
"23101","3_1_1","longevity",8.5,5,NA
"24101","3_1_1","longevity",9,5,NA
"25101","3_1_1","longevity",7.5,5,NA
"26101","3_1_1","longevity",7,5,NA
"2747","2_1_1","longevity",5,5,NA
"2812","2_1_1","longevity",7.5,5,NA
"2912","2_1_1","longevity",6.5,5,NA
"3012","2_1_1","longevity",11.5,5,NA
"3112","2_1_1","longevity",6.5,5,NA
"3212","2_1_1","longevity",6.5,5,NA
"3312","2_1_1","longevity",16,5,NA
"3412","2_1_1","longevity",8.5,5,NA
"3512","2_1_1","longevity",11.5,5,NA
"3612","2_1_1","longevity",6.5,5,NA
"3712","2_1_1","longevity",14.5,5,NA
"3812","2_1_1","longevity",9,5,NA
"3912","2_1_1","longevity",6,5,NA
"4012","2_1_1","longevity",7.5,5,NA
"4112","2_1_1","longevity",12.5,5,NA
"4212","2_1_1","longevity",11.5,5,NA
"4312","2_1_1","longevity",5.5,5,NA
"4412","2_1_1","longevity",14.5,5,NA
"4512","2_1_1","longevity",8.5,5,NA
"4612","2_1_1","longevity",12.5,5,NA
"4712","2_1_1","longevity",2.5,5,NA
"4812","2_1_1","longevity",6.5,5,NA
"4912","2_1_1","longevity",10,5,NA
"5012","2_1_1","longevity",11,5,NA
"5112","2_1_1","longevity",5,5,NA
"5212","2_1_1","longevity",7.5,5,NA
"5312","2_1_1","longevity",3,5,NA
"5412","2_1_1","longevity",11,5,NA
"5512","2_1_1","longevity",3,5,NA
"5612","1_1_1","longevity",17.5,5,NA
"5712","1_1_1","longevity",11,5,NA
"5812","1_1_1","longevity",12.5,5,NA
"5912","1_1_1","longevity",23,5,NA
"6012","1_1_1","longevity",9.5,5,NA
"6112","1_1_1","longevity",14,5,NA
"6212","1_1_1","longevity",22.5,5,NA
"6312","1_1_1","longevity",13,5,NA
"6412","1_1_1","longevity",13,5,NA
"6512","1_1_1","longevity",9,5,NA
"6612","1_1_1","longevity",4,5,NA
"6712","1_1_1","longevity",16,5,NA
"6812","1_1_1","longevity",7,5,NA
"6912","1_1_1","longevity",5,5,NA
"7012","1_1_1","longevity",24,5,NA
"7112","1_1_1","longevity",15,5,NA
"7212","1_1_1","longevity",13.5,5,NA
"7312","1_1_1","longevity",2,5,NA
"7412","1_1_1","longevity",11.5,5,NA
"7512","1_1_1","longevity",13,5,NA
"7612","1_1_1","longevity",15.5,5,NA
"7712","1_1_1","longevity",9,5,NA
"7812","1_1_1","longevity",11,5,NA
"7912","1_1_1","longevity",8,5,NA
"8012","1_1_1","longevity",12,5,NA
"8112","1_1_1","longevity",10,5,NA
"8211","1_1_1","longevity",14,5,NA
"8312","1_3_1","longevity",26,5,NA
"8412","1_3_1","longevity",25,5,NA
"8512","1_3_1","longevity",12,5,NA
"8611","1_3_1","longevity",8,5,NA
"8712","1_3_1","longevity",7,5,NA
"8811","1_3_1","longevity",15,5,NA
"8912","1_3_1","longevity",14,5,NA
"9011","1_3_1","longevity",29,5,NA
"9111","1_3_1","longevity",17.5,5,NA
"9211","1_3_1","longevity",22.5,5,NA
"9311","1_3_1","longevity",9,5,NA
"9411","1_3_1","longevity",17,5,NA
"9511","1_3_1","longevity",9.5,5,NA
"9611","1_3_1","longevity",9.5,5,NA
"9711","1_3_1","longevity",27,5,NA
"9811","1_3_1","longevity",26.5,5,NA
"9911","1_3_1","longevity",22,5,NA
"10011","1_3_1","longevity",23,5,NA
"10111","1_3_1","longevity",21.5,5,NA
"10211","1_3_1","longevity",8.5,5,NA
"10311","1_3_1","longevity",17,5,NA
"10411","1_3_1","longevity",21.5,5,NA
"10511","1_3_1","longevity",6.5,5,NA
"10611","1_3_1","longevity",23.5,5,NA
"10711","1_3_1","longevity",18,5,NA
"10811","1_3_1","longevity",19.5,5,NA
"10911","1_3_1","longevity",13.5,5,NA
"11011","1_3_1","longevity",31.5,5,NA
"11111","1_3_1","longevity",8.5,5,NA
"11211","1_3_1","longevity",20.5,5,NA
"11311","1_2_1","longevity",7,5,NA
"11411","1_2_1","longevity",15,5,NA
"11511","1_2_1","longevity",10.5,5,NA
"11611","1_2_1","longevity",6,5,NA
"11711","1_2_1","longevity",16.5,5,NA
"11811","1_2_1","longevity",20.5,5,NA
"11911","1_2_1","longevity",20.5,5,NA
"12011","1_2_1","longevity",13,5,NA
"12111","1_2_1","longevity",15.5,5,NA
"12211","1_2_1","longevity",11.5,5,NA
"12311","1_2_1","longevity",3,5,NA
"12411","1_2_1","longevity",6.5,5,NA
"12511","1_2_1","longevity",1.5,5,NA
"12611","1_2_1","longevity",22.5,5,NA
"12711","1_2_1","longevity",11,5,NA
"12811","1_2_1","longevity",11.5,5,NA
"12911","1_2_1","longevity",3.5,5,NA
"13011","1_2_1","longevity",19,5,NA
"13111","1_2_1","longevity",19,5,NA
"13211","1_2_1","longevity",21,5,NA
"13311","1_2_1","longevity",23,5,NA
"13411","1_2_1","longevity",9.5,5,NA
"13511","1_2_1","longevity",12.5,5,NA
"13611","1_2_1","longevity",12,5,NA
"13711","1_2_1","longevity",11.5,5,NA
"13811","1_2_1","longevity",16,5,NA
"13911","1_2_1","longevity",19,5,NA
"14011","1_2_1","longevity",13,5,NA
"14111","1_2_1","longevity",19,5,NA
"14211","1_2_1","longevity",20,5,NA
"14311","1_2_1","longevity",12,5,NA
"14411","3_3_1","longevity",20,5,NA
"14511","3_3_1","longevity",6.5,5,NA
"14611","3_3_1","longevity",16,5,NA
"14711","3_3_1","longevity",9,5,NA
"14811","3_3_1","longevity",10,5,NA
"14911","3_3_1","longevity",13.5,5,NA
"15011","3_3_1","longevity",10.5,5,NA
"15111","3_3_1","longevity",6,5,NA
"15211","3_3_1","longevity",10.5,5,NA
"15311","3_3_1","longevity",21.5,5,NA
"15411","3_3_1","longevity",8,5,NA
"15511","3_3_1","longevity",13,5,NA
"15611","3_3_1","longevity",11,5,NA
"15711","3_3_1","longevity",6.5,5,NA
"15811","3_3_1","longevity",9.5,5,NA
"15911","3_3_1","longevity",13,5,NA
"16011","3_3_1","longevity",25.5,5,NA
"16111","3_3_1","longevity",13,5,NA
"16211","3_3_1","longevity",14,5,NA
"16311","3_3_1","longevity",11.5,5,NA
"16411","3_3_1","longevity",9,5,NA
"16511","3_3_1","longevity",13,5,NA
"16611","2_2_1","longevity",9,5,NA
"16711","2_2_1","longevity",4,5,NA
"16811","2_2_1","longevity",11,5,NA
"16911","2_2_1","longevity",8,5,NA
"17011","2_2_1","longevity",7.5,5,NA
"17111","2_2_1","longevity",29,5,NA
"17211","2_2_1","longevity",21,5,NA
"17310","2_2_1","longevity",15.5,5,NA
"17410","2_2_1","longevity",13,5,NA
"17510","2_2_1","longevity",25,5,NA
"17610","2_2_1","longevity",15,5,NA
"17710","2_2_1","longevity",12,5,NA
"17810","2_2_1","longevity",17.5,5,NA
"17910","2_2_1","longevity",17.5,5,NA
"18010","2_2_1","longevity",14,5,NA
"18111","2_2_1","longevity",17,5,NA
"18210","2_2_1","longevity",4,5,NA
"18310","2_2_1","longevity",8,5,NA
"18410","2_2_1","longevity",13,5,NA
"18510","2_2_1","longevity",7,5,NA
"18610","2_2_1","longevity",4,5,NA
"18710","2_2_1","longevity",10,5,NA
"18810","2_2_1","longevity",9.5,5,NA
"18910","2_2_1","longevity",10.5,5,NA
"19010","3_2_1","longevity",17,5,NA
"19111","3_2_1","longevity",15,5,NA
"19210","3_2_1","longevity",9,5,NA
"19310","3_2_1","longevity",3,5,NA
"19410","3_2_1","longevity",15,5,NA
"19510","3_2_1","longevity",7,5,NA
"19610","3_2_1","longevity",7,5,NA
"19710","3_2_1","longevity",15.5,5,NA
"19810","3_2_1","longevity",10,5,NA
"19910","3_2_1","longevity",14.5,5,NA
"20010","3_2_1","longevity",11,5,NA
"20111","3_2_1","longevity",3.5,5,NA
"20210","3_2_1","longevity",8,5,NA
"20310","3_2_1","longevity",13.5,5,NA
"20410","3_2_1","longevity",11.5,5,NA
"20510","3_2_1","longevity",16.5,5,NA
"20610","3_2_1","longevity",11,5,NA
"20710","3_2_1","longevity",27,5,NA
"20810","3_2_1","longevity",11,5,NA
"20910","3_2_1","longevity",7,5,NA
"21011","3_2_1","longevity",19.5,5,NA
"21111","3_2_1","longevity",11,5,NA
"21210","3_2_1","longevity",12,5,NA
"21310","3_2_1","longevity",23.5,5,NA
"21410","3_2_1","longevity",16,5,NA
"21510","3_2_1","longevity",18,5,NA
"21610","3_2_1","longevity",24.5,5,NA
"21710","3_2_1","longevity",11,5,NA
"21810","2_3_1","longevity",8,5,NA
"21910","2_3_1","longevity",8,5,NA
"22010","2_3_1","longevity",8.5,5,NA
"22111","2_3_1","longevity",6,5,NA
"22210","2_3_1","longevity",4,5,NA
"22310","2_3_1","longevity",18.5,5,NA
"22410","2_3_1","longevity",8,5,NA
"22510","2_3_1","longevity",24.5,5,NA
"22610","2_3_1","longevity",2.5,5,NA
"22710","2_3_1","longevity",2,5,NA
"22810","2_3_1","longevity",16,5,NA
"22910","2_3_1","longevity",26.5,5,NA
"23010","2_3_1","longevity",6,5,NA
"23111","2_3_1","longevity",8,5,NA
"23210","2_3_1","longevity",12.5,5,NA
"23310","2_3_1","longevity",9,5,NA
"23410","2_3_1","longevity",24,5,NA
"23510","2_3_1","longevity",7.5,5,NA
"23610","2_3_1","longevity",8,5,NA
"23710","2_3_1","longevity",16.5,5,NA
"23810","2_3_1","longevity",5.5,5,NA
"23910","2_3_1","longevity",11.5,5,NA
"24010","2_3_1","longevity",15.5,5,NA
"24111","2_3_1","longevity",22.5,5,NA
"24210","2_3_1","longevity",7,5,NA
"24310","2_3_1","longevity",24.5,5,NA
"24410","2_3_1","longevity",16,5,NA
"24510","2_3_1","longevity",16.5,5,NA
"24610","2_3_1","longevity",8,5,NA
"24710","2_3_1","longevity",13,5,NA
"24810","2_3_1","longevity",18,5,NA
"24910","3_1_2","longevity",18,5,NA
"25010","3_1_2","longevity",10.5,5,NA
"25111","3_1_2","longevity",9,5,NA
"25210","3_1_2","longevity",8,5,NA
"25310","3_1_2","longevity",8.5,5,NA
"25410","3_1_2","longevity",22,5,NA
"25510","3_1_2","longevity",22,5,NA
"25610","3_1_2","longevity",6.5,5,NA
"25710","3_1_2","longevity",7,5,NA
"25810","3_1_2","longevity",18,5,NA
"25910","3_1_2","longevity",5.5,5,NA
"26010","3_1_2","longevity",18,5,NA
"26111","3_1_2","longevity",15.5,5,NA
"26210","3_1_2","longevity",17,5,NA
"26310","3_1_2","longevity",15.5,5,NA
"26410","3_1_2","longevity",14,5,NA
"26510","3_1_2","longevity",19,5,NA
"26610","3_1_2","longevity",18,5,NA
"26710","3_1_2","longevity",4,5,NA
"26810","3_1_2","longevity",17.5,5,NA
"26910","3_1_2","longevity",4,5,NA
"27010","2_1_2","longevity",19,5,NA
"27111","2_1_2","longevity",6,5,NA
"27210","2_1_2","longevity",7,5,NA
"27310","2_1_2","longevity",10,5,NA
"2748","2_1_2","longevity",17,5,NA
"2751","2_1_2","longevity",9.5,5,NA
"2761","2_1_2","longevity",10,5,NA
"2771","2_1_2","longevity",11,5,NA
"2781","2_1_2","longevity",3,5,NA
"2791","2_1_2","longevity",8,5,NA
"2801","2_1_2","longevity",7.5,5,NA
"2813","2_1_2","longevity",6.5,5,NA
"2821","2_1_2","longevity",11,5,NA
"2831","2_1_2","longevity",17,5,NA
"2841","2_1_2","longevity",7,5,NA
"2851","2_1_2","longevity",5,5,NA
"2861","2_1_2","longevity",11,5,NA
"2871","2_1_2","longevity",4,5,NA
"2881","2_1_2","longevity",8,5,NA
"2891","2_1_2","longevity",8.5,5,NA
"2901","2_1_2","longevity",10,5,NA
"2913","2_1_2","longevity",16.5,5,NA
"2921","2_1_2","longevity",5,5,NA
"2931","2_1_2","longevity",11.5,5,NA
"2941","2_1_2","longevity",7,5,NA
"2951","2_1_2","longevity",18,5,NA
"2961","2_1_2","longevity",10,5,NA
"2971","1_1_2","longevity",8,5,NA
"2981","1_1_2","longevity",12,5,NA
"2991","1_1_2","longevity",5,5,NA
"3001","1_1_2","longevity",6.5,5,NA
"3013","1_1_2","longevity",4.5,5,NA
"3021","1_1_2","longevity",19,5,NA
"3031","1_1_2","longevity",9.5,5,NA
"3041","1_1_2","longevity",4.5,5,NA
"3051","1_1_2","longevity",11,5,NA
"3061","1_1_2","longevity",14,5,NA
"3071","1_1_2","longevity",10,5,NA
"3081","1_1_2","longevity",18,5,NA
"3091","1_1_2","longevity",17.5,5,NA
"3103","1_1_2","longevity",18.5,5,NA
"3113","1_1_2","longevity",17,5,NA
"3121","1_1_2","longevity",11,5,NA
"3131","1_1_2","longevity",17.5,5,NA
"3141","1_1_2","longevity",14,5,NA
"3151","1_1_2","longevity",7,5,NA
"3161","1_1_2","longevity",8.5,5,NA
"3171","1_3_2","longevity",9,5,NA
"3181","1_3_2","longevity",18,5,NA
"3191","1_3_2","longevity",16,5,NA
"3201","1_3_2","longevity",16,5,NA
"3213","1_3_2","longevity",26,5,NA
"3221","1_3_2","longevity",10,5,NA
"3231","1_3_2","longevity",19,5,NA
"3241","1_3_2","longevity",20.5,5,NA
"3251","1_3_2","longevity",11.5,5,NA
"3261","1_3_2","longevity",20,5,NA
"3271","1_3_2","longevity",25,5,NA
"3281","1_3_2","longevity",17,5,NA
"3291","1_3_2","longevity",19.5,5,NA
"3301","1_3_2","longevity",30.5,5,NA
"3313","1_3_2","longevity",5.5,5,NA
"3321","1_3_2","longevity",11,5,NA
"3331","1_3_2","longevity",18,5,NA
"3341","1_3_2","longevity",17.5,5,NA
"3351","1_3_2","longevity",23,5,NA
"3361","1_3_2","longevity",20.5,5,NA
"3371","1_3_2","longevity",5.5,5,NA
"3381","1_3_2","longevity",27.5,5,NA
"3391","1_3_2","longevity",6.5,5,NA
"3401","1_3_2","longevity",7,5,NA
"3413","1_3_2","longevity",15,5,NA
"3421","1_3_2","longevity",30.5,5,NA
"3431","1_3_2","longevity",10.5,5,NA
"3441","1_3_2","longevity",17,5,NA
"3451","1_2_2","longevity",23,5,NA
"3461","1_2_2","longevity",12,5,NA
"3471","1_2_2","longevity",4,5,NA
"3481","1_2_2","longevity",10,5,NA
"3491","1_2_2","longevity",11,5,NA
"3501","1_2_2","longevity",13,5,NA
"3513","1_2_2","longevity",26.5,5,NA
"3521","1_2_2","longevity",24,5,NA
"3531","1_2_2","longevity",11,5,NA
"3541","1_2_2","longevity",14.5,5,NA
"3551","1_2_2","longevity",19,5,NA
"3561","1_2_2","longevity",27,5,NA
"3571","1_2_2","longevity",27,5,NA
"3581","1_2_2","longevity",15,5,NA
"3591","1_2_2","longevity",24,5,NA
"3601","1_2_2","longevity",9.5,5,NA
"3613","1_2_2","longevity",22,5,NA
"3621","1_2_2","longevity",17,5,NA
"3631","1_2_2","longevity",4,5,NA
"3641","1_2_2","longevity",12.5,5,NA
"3651","1_2_2","longevity",8,5,NA
"3661","1_2_2","longevity",20,5,NA
"3671","1_2_2","longevity",3.5,5,NA
"3681","1_2_2","longevity",14,5,NA
"3691","1_2_2","longevity",23,5,NA
"3701","1_2_2","longevity",20,5,NA
"3713","3_3_2","longevity",12,5,NA
"3721","3_3_2","longevity",21,5,NA
"3731","3_3_2","longevity",13,5,NA
"3741","3_3_2","longevity",19,5,NA
"3751","3_3_2","longevity",8,5,NA
