"","treatment","time","temp","expt"
"15329","2_1_2",12,34.4803951628024,5
"15330","3_1_2",12,34.4803951628024,5
"15331","1_2_2",12,34.4803951628024,5
"15332","2_2_2",12,34.4803951628024,5
"15333","3_2_2",12,34.4803951628024,5
"15334","1_3_2",12,34.4803951628024,5
"15335","2_3_2",12,34.4803951628024,5
"15336","3_3_2",12,34.4803951628024,5
"15337","1_1_1",13,26.2589548409888,5
"15338","2_1_1",13,26.2589548409888,5
"15339","3_1_1",13,26.2589548409888,5
"15340","1_2_1",13,26.2589548409888,5
"15341","2_2_1",13,26.2589548409888,5
"15342","3_2_1",13,26.2589548409888,5
"15343","1_3_1",13,26.2589548409888,5
"15344","2_3_1",13,26.2589548409888,5
"15345","3_3_1",13,26.2589548409888,5
"15346","1_1_2",13,33.2589548409888,5
"15347","2_1_2",13,33.2589548409888,5
"15348","3_1_2",13,33.2589548409888,5
"15349","1_2_2",13,33.2589548409888,5
"15350","2_2_2",13,33.2589548409888,5
"15351","3_2_2",13,33.2589548409888,5
"15352","1_3_2",13,33.2589548409888,5
"15353","2_3_2",13,33.2589548409888,5
"15354","3_3_2",13,33.2589548409888,5
"15355","1_1_1",14,24.5353659789258,5
"15356","2_1_1",14,24.5353659789258,5
"15357","3_1_1",14,24.5353659789258,5
"15358","1_2_1",14,24.5353659789258,5
"15359","2_2_1",14,24.5353659789258,5
"15360","3_2_1",14,24.5353659789258,5
"15361","1_3_1",14,24.5353659789258,5
"15362","2_3_1",14,24.5353659789258,5
"15363","3_3_1",14,24.5353659789258,5
"15364","1_1_2",14,31.5353659789258,5
"15365","2_1_2",14,31.5353659789258,5
"15366","3_1_2",14,31.5353659789258,5
"15367","1_2_2",14,31.5353659789258,5
"15368","2_2_2",14,31.5353659789258,5
"15369","3_2_2",14,31.5353659789258,5
"15370","1_3_2",14,31.5353659789258,5
"15371","2_3_2",14,31.5353659789258,5
"15372","3_3_2",14,31.5353659789258,5
"15373","1_1_1",15,22.5966193801822,5
"15374","2_1_1",15,22.5966193801822,5
"15375","3_1_1",15,22.5966193801822,5
"15376","1_2_1",15,22.5966193801822,5
"15377","2_2_1",15,22.5966193801822,5
"15378","3_2_1",15,22.5966193801822,5
"15379","1_3_1",15,22.5966193801822,5
"15380","2_3_1",15,22.5966193801822,5
"15381","3_3_1",15,22.5966193801822,5
"15382","1_1_2",15,29.5966193801822,5
"15383","2_1_2",15,29.5966193801822,5
"15384","3_1_2",15,29.5966193801822,5
"15385","1_2_2",15,29.5966193801822,5
"15386","2_2_2",15,29.5966193801822,5
"15387","3_2_2",15,29.5966193801822,5
"15388","1_3_2",15,29.5966193801822,5
"15389","2_3_2",15,29.5966193801822,5
"15390","3_3_2",15,29.5966193801822,5
"15391","1_1_1",16,20.7118985972893,5
"15392","2_1_1",16,20.7118985972893,5
"15393","3_1_1",16,20.7118985972893,5
"15394","1_2_1",16,20.7118985972893,5
"15395","2_2_1",16,20.7118985972893,5
"15396","3_2_1",16,20.7118985972893,5
"15397","1_3_1",16,20.7118985972893,5
"15398","2_3_1",16,20.7118985972893,5
"15399","3_3_1",16,20.7118985972893,5
"15400","1_1_2",16,27.7118985972893,5
"15401","2_1_2",16,27.7118985972893,5
"15402","3_1_2",16,27.7118985972893,5
"15403","1_2_2",16,27.7118985972893,5
"15404","2_2_2",16,27.7118985972893,5
"15405","3_2_2",16,27.7118985972893,5
"15406","1_3_2",16,27.7118985972893,5
"15407","2_3_2",16,27.7118985972893,5
"15408","3_3_2",16,27.7118985972893,5
"15409","1_1_1",17,19.0775100861247,5
"15410","2_1_1",17,19.0775100861247,5
"15411","3_1_1",17,19.0775100861247,5
"15412","1_2_1",17,19.0775100861247,5
"15413","2_2_1",17,19.0775100861247,5
"15414","3_2_1",17,19.0775100861247,5
"15415","1_3_1",17,19.0775100861247,5
"15416","2_3_1",17,19.0775100861247,5
"15417","3_3_1",17,19.0775100861247,5
"15418","1_1_2",17,26.0775100861247,5
"15419","2_1_2",17,26.0775100861247,5
"15420","3_1_2",17,26.0775100861247,5
"15421","1_2_2",17,26.0775100861247,5
"15422","2_2_2",17,26.0775100861247,5
"15423","3_2_2",17,26.0775100861247,5
"15424","1_3_2",17,26.0775100861247,5
"15425","2_3_2",17,26.0775100861247,5
"15426","3_3_2",17,26.0775100861247,5
"15427","1_1_1",18,17.7853206458769,5
"15428","2_1_1",18,17.7853206458769,5
"15429","3_1_1",18,17.7853206458769,5
"15430","1_2_1",18,17.7853206458769,5
"15431","2_2_1",18,17.7853206458769,5
"15432","3_2_1",18,17.7853206458769,5
"15433","1_3_1",18,17.7853206458769,5
"15434","2_3_1",18,17.7853206458769,5
"15435","3_3_1",18,17.7853206458769,5
"15436","1_1_2",18,24.7853206458769,5
"15437","2_1_2",18,24.7853206458769,5
"15438","3_1_2",18,24.7853206458769,5
"15439","1_2_2",18,24.7853206458769,5
"15440","2_2_2",18,24.7853206458769,5
"15441","3_2_2",18,24.7853206458769,5
"15442","1_3_2",18,24.7853206458769,5
"15443","2_3_2",18,24.7853206458769,5
"15444","3_3_2",18,24.7853206458769,5
"15445","1_1_1",19,16.8217256296422,5
"15446","2_1_1",19,16.8217256296422,5
"15447","3_1_1",19,16.8217256296422,5
"15448","1_2_1",19,16.8217256296422,5
"15449","2_2_1",19,16.8217256296422,5
"15450","3_2_1",19,16.8217256296422,5
"15451","1_3_1",19,16.8217256296422,5
"15452","2_3_1",19,16.8217256296422,5
"15453","3_3_1",19,16.8217256296422,5
"15454","1_1_2",19,23.8217256296422,5
"15455","2_1_2",19,23.8217256296422,5
"15456","3_1_2",19,23.8217256296422,5
"15457","1_2_2",19,23.8217256296422,5
"15458","2_2_2",19,23.8217256296422,5
"15459","3_2_2",19,23.8217256296422,5
"15460","1_3_2",19,23.8217256296422,5
"15461","2_3_2",19,23.8217256296422,5
"15462","3_3_2",19,23.8217256296422,5
"15463","1_1_1",20,16.0958171927112,5
"15464","2_1_1",20,16.0958171927112,5
"15465","3_1_1",20,16.0958171927112,5
"15466","1_2_1",20,16.0958171927112,5
"15467","2_2_1",20,16.0958171927112,5
"15468","3_2_1",20,16.0958171927112,5
"15469","1_3_1",20,16.0958171927112,5
"15470","2_3_1",20,16.0958171927112,5
"15471","3_3_1",20,16.0958171927112,5
"15472","1_1_2",20,23.0958171927112,5
"15473","2_1_2",20,23.0958171927112,5
"15474","3_1_2",20,23.0958171927112,5
"15475","1_2_2",20,23.0958171927112,5
"15476","2_2_2",20,23.0958171927112,5
"15477","3_2_2",20,23.0958171927112,5
"15478","1_3_2",20,23.0958171927112,5
"15479","2_3_2",20,23.0958171927112,5
"15480","3_3_2",20,23.0958171927112,5
"15481","1_1_1",21,15.4875337244557,5
"15482","2_1_1",21,15.4875337244557,5
"15483","3_1_1",21,15.4875337244557,5
"15484","1_2_1",21,15.4875337244557,5
"15485","2_2_1",21,15.4875337244557,5
"15486","3_2_1",21,15.4875337244557,5
"15487","1_3_1",21,15.4875337244557,5
"15488","2_3_1",21,15.4875337244557,5
"15489","3_3_1",21,15.4875337244557,5
"15490","1_1_2",21,22.4875337244557,5
"15491","2_1_2",21,22.4875337244557,5
"15492","3_1_2",21,22.4875337244557,5
"15493","1_2_2",21,22.4875337244557,5
"15494","2_2_2",21,22.4875337244557,5
"15495","3_2_2",21,22.4875337244557,5
"15496","1_3_2",21,22.4875337244557,5
"15497","2_3_2",21,22.4875337244557,5
"15498","3_3_2",21,22.4875337244557,5
"15499","1_1_1",22,14.9012675622443,5
"15500","2_1_1",22,14.9012675622443,5
"15501","3_1_1",22,14.9012675622443,5
"15502","1_2_1",22,14.9012675622443,5
"15503","2_2_1",22,14.9012675622443,5
"15504","3_2_1",22,14.9012675622443,5
"15505","1_3_1",22,14.9012675622443,5
"15506","2_3_1",22,14.9012675622443,5
"15507","3_3_1",22,14.9012675622443,5
"15508","1_1_2",22,21.9012675622443,5
"15509","2_1_2",22,21.9012675622443,5
"15510","3_1_2",22,21.9012675622443,5
"15511","1_2_2",22,21.9012675622443,5
"15512","2_2_2",22,21.9012675622443,5
"15513","3_2_2",22,21.9012675622443,5
"15514","1_3_2",22,21.9012675622443,5
"15515","2_3_2",22,21.9012675622443,5
"15516","3_3_2",22,21.9012675622443,5
"15517","1_1_1",23,14.3091059270092,5
"15518","2_1_1",23,14.3091059270092,5
"15519","3_1_1",23,14.3091059270092,5
"15520","1_2_1",23,14.3091059270092,5
"15521","2_2_1",23,14.3091059270092,5
"15522","3_2_1",23,14.3091059270092,5
"15523","1_3_1",23,14.3091059270092,5
"15524","2_3_1",23,14.3091059270092,5
"15525","3_3_1",23,14.3091059270092,5
"15526","1_1_2",23,21.3091059270092,5
"15527","2_1_2",23,21.3091059270092,5
"15528","3_1_2",23,21.3091059270092,5
"15529","1_2_2",23,21.3091059270092,5
"15530","2_2_2",23,21.3091059270092,5
"15531","3_2_2",23,21.3091059270092,5
"15532","1_3_2",23,21.3091059270092,5
"15533","2_3_2",23,21.3091059270092,5
"15534","3_3_2",23,21.3091059270092,5
"15535","1_1_1",24,13.7709177324908,5
"15536","2_1_1",24,13.7709177324908,5
"15537","3_1_1",24,13.7709177324908,5
"15538","1_2_1",24,13.7709177324908,5
"15539","2_2_1",24,13.7709177324908,5
"15540","3_2_1",24,13.7709177324908,5
"15541","1_3_1",24,13.7709177324908,5
"15542","2_3_1",24,13.7709177324908,5
"15543","3_3_1",24,13.7709177324908,5
"15544","1_1_2",24,20.7709177324908,5
"15545","2_1_2",24,20.7709177324908,5
"15546","3_1_2",24,20.7709177324908,5
"15547","1_2_2",24,20.7709177324908,5
"15548","2_2_2",24,20.7709177324908,5
"15549","3_2_2",24,20.7709177324908,5
"15550","1_3_2",24,20.7709177324908,5
"15551","2_3_2",24,20.7709177324908,5
"15552","3_3_2",24,20.7709177324908,5
"15553","1_1_1",25,20.4250448365603,5
"15554","2_1_1",25,20.4250448365603,5
"15555","3_1_1",25,20.4250448365603,5
"15556","1_2_1",25,13.4250448365603,5
"15557","2_2_1",25,13.4250448365603,5
"15558","3_2_1",25,13.4250448365603,5
"15559","1_3_1",25,13.4250448365603,5
"15560","2_3_1",25,13.4250448365603,5
"15561","3_3_1",25,13.4250448365603,5
"15562","1_1_2",25,13.4250448365603,5
"15563","2_1_2",25,20.4250448365603,5
"15564","3_1_2",25,20.4250448365603,5
"15565","1_2_2",25,13.4250448365603,5
"15566","2_2_2",25,20.4250448365603,5
"15567","3_2_2",25,20.4250448365603,5
"15568","1_3_2",25,13.4250448365603,5
"15569","2_3_2",25,20.4250448365603,5
"15570","3_3_2",25,20.4250448365603,5
"15571","1_1_1",26,20.4516331581431,5
"15572","2_1_1",26,20.4516331581431,5
"15573","3_1_1",26,20.4516331581431,5
"15574","1_2_1",26,13.4516331581431,5
"15575","2_2_1",26,13.4516331581431,5
"15576","3_2_1",26,13.4516331581431,5
"15577","1_3_1",26,13.4516331581431,5
"15578","2_3_1",26,13.4516331581431,5
"15579","3_3_1",26,13.4516331581431,5
"15580","1_1_2",26,13.4516331581431,5
"15581","2_1_2",26,20.4516331581431,5
"15582","3_1_2",26,20.4516331581431,5
"15583","1_2_2",26,13.4516331581431,5
"15584","2_2_2",26,20.4516331581431,5
"15585","3_2_2",26,20.4516331581431,5
"15586","1_3_2",26,13.4516331581431,5
"15587","2_3_2",26,20.4516331581431,5
"15588","3_3_2",26,20.4516331581431,5
"15589","1_1_1",27,21.0184018180471,5
"15590","2_1_1",27,21.0184018180471,5
"15591","3_1_1",27,21.0184018180471,5
"15592","1_2_1",27,14.0184018180471,5
"15593","2_2_1",27,14.0184018180471,5
"15594","3_2_1",27,14.0184018180471,5
"15595","1_3_1",27,14.0184018180471,5
"15596","2_3_1",27,14.0184018180471,5
"15597","3_3_1",27,14.0184018180471,5
"15598","1_1_2",27,14.0184018180471,5
"15599","2_1_2",27,21.0184018180471,5
"15600","3_1_2",27,21.0184018180471,5
"15601","1_2_2",27,14.0184018180471,5
"15602","2_2_2",27,21.0184018180471,5
"15603","3_2_2",27,21.0184018180471,5
"15604","1_3_2",27,14.0184018180471,5
"15605","2_3_2",27,21.0184018180471,5
"15606","3_3_2",27,21.0184018180471,5
"15607","1_1_1",28,22.2237876444864,5
"15608","2_1_1",28,22.2237876444864,5
"15609","3_1_1",28,22.2237876444864,5
"15610","1_2_1",28,15.2237876444864,5
"15611","2_2_1",28,15.2237876444864,5
"15612","3_2_1",28,15.2237876444864,5
"15613","1_3_1",28,15.2237876444864,5
"15614","2_3_1",28,15.2237876444864,5
"15615","3_3_1",28,15.2237876444864,5
"15616","1_1_2",28,15.2237876444864,5
"15617","2_1_2",28,22.2237876444864,5
"15618","3_1_2",28,22.2237876444864,5
"15619","1_2_2",28,15.2237876444864,5
"15620","2_2_2",28,22.2237876444864,5
"15621","3_2_2",28,22.2237876444864,5
"15622","1_3_2",28,15.2237876444864,5
"15623","2_3_2",28,22.2237876444864,5
"15624","3_3_2",28,22.2237876444864,5
"15625","1_1_1",29,24.0535114345554,5
"15626","2_1_1",29,24.0535114345554,5
"15627","3_1_1",29,24.0535114345554,5
"15628","1_2_1",29,17.0535114345554,5
"15629","2_2_1",29,17.0535114345554,5
"15630","3_2_1",29,17.0535114345554,5
"15631","1_3_1",29,17.0535114345554,5
"15632","2_3_1",29,17.0535114345554,5
"15633","3_3_1",29,17.0535114345554,5
"15634","1_1_2",29,17.0535114345554,5
"15635","2_1_2",29,24.0535114345554,5
"15636","3_1_2",29,24.0535114345554,5
"15637","1_2_2",29,17.0535114345554,5
"15638","2_2_2",29,24.0535114345554,5
"15639","3_2_2",29,24.0535114345554,5
"15640","1_3_2",29,17.0535114345554,5
"15641","2_3_2",29,24.0535114345554,5
"15642","3_3_2",29,24.0535114345554,5
"15643","1_1_1",30,26.3633664588299,5
"15644","2_1_1",30,26.3633664588299,5
"15645","3_1_1",30,26.3633664588299,5
"15646","1_2_1",30,19.3633664588299,5
"15647","2_2_1",30,19.3633664588299,5
"15648","3_2_1",30,19.3633664588299,5
"15649","1_3_1",30,19.3633664588299,5
"15650","2_3_1",30,19.3633664588299,5
"15651","3_3_1",30,19.3633664588299,5
"15652","1_1_2",30,19.3633664588299,5
"15653","2_1_2",30,26.3633664588299,5
"15654","3_1_2",30,26.3633664588299,5
"15655","1_2_2",30,19.3633664588299,5
"15656","2_2_2",30,26.3633664588299,5
"15657","3_2_2",30,26.3633664588299,5
"15658","1_3_2",30,19.3633664588299,5
"15659","2_3_2",30,26.3633664588299,5
"15660","3_3_2",30,26.3633664588299,5
"15661","1_1_1",31,28.8942746928086,5
"15662","2_1_1",31,28.8942746928086,5
"15663","3_1_1",31,28.8942746928086,5
"15664","1_2_1",31,21.8942746928086,5
"15665","2_2_1",31,21.8942746928086,5
"15666","3_2_1",31,21.8942746928086,5
"15667","1_3_1",31,21.8942746928086,5
"15668","2_3_1",31,21.8942746928086,5
"15669","3_3_1",31,21.8942746928086,5
"15670","1_1_2",31,21.8942746928086,5
"15671","2_1_2",31,28.8942746928086,5
"15672","3_1_2",31,28.8942746928086,5
"15673","1_2_2",31,21.8942746928086,5
"15674","2_2_2",31,28.8942746928086,5
"15675","3_2_2",31,28.8942746928086,5
"15676","1_3_2",31,21.8942746928086,5
"15677","2_3_2",31,28.8942746928086,5
"15678","3_3_2",31,28.8942746928086,5
"15679","1_1_1",32,31.3171836702199,5
"15680","2_1_1",32,31.3171836702199,5
"15681","3_1_1",32,31.3171836702199,5
"15682","1_2_1",32,24.3171836702199,5
"15683","2_2_1",32,24.3171836702199,5
"15684","3_2_1",32,24.3171836702199,5
"15685","1_3_1",32,24.3171836702199,5
"15686","2_3_1",32,24.3171836702199,5
"15687","3_3_1",32,24.3171836702199,5
"15688","1_1_2",32,24.3171836702199,5
"15689","2_1_2",32,31.3171836702199,5
"15690","3_1_2",32,31.3171836702199,5
"15691","1_2_2",32,24.3171836702199,5
"15692","2_2_2",32,31.3171836702199,5
"15693","3_2_2",32,31.3171836702199,5
"15694","1_3_2",32,24.3171836702199,5
"15695","2_3_2",32,31.3171836702199,5
"15696","3_3_2",32,31.3171836702199,5
"15697","1_1_1",33,33.297445077315,5
"15698","2_1_1",33,33.297445077315,5
"15699","3_1_1",33,33.297445077315,5
"15700","1_2_1",33,26.297445077315,5
"15701","2_2_1",33,26.297445077315,5
"15702","3_2_1",33,26.297445077315,5
"15703","1_3_1",33,26.297445077315,5
"15704","2_3_1",33,26.297445077315,5
"15705","3_3_1",33,26.297445077315,5
"15706","1_1_2",33,26.297445077315,5
"15707","2_1_2",33,33.297445077315,5
"15708","3_1_2",33,33.297445077315,5
"15709","1_2_2",33,26.297445077315,5
"15710","2_2_2",33,33.297445077315,5
"15711","3_2_2",33,33.297445077315,5
"15712","1_3_2",33,26.297445077315,5
"15713","2_3_2",33,33.297445077315,5
"15714","3_3_2",33,33.297445077315,5
"15715","1_1_1",34,34.56304619598,5
"15716","2_1_1",34,34.56304619598,5
"15717","3_1_1",34,34.56304619598,5
"15718","1_2_1",34,27.56304619598,5
"15719","2_2_1",34,27.56304619598,5
"15720","3_2_1",34,27.56304619598,5
"15721","1_3_1",34,27.56304619598,5
"15722","2_3_1",34,27.56304619598,5
"15723","3_3_1",34,27.56304619598,5
"15724","1_1_2",34,27.56304619598,5
"15725","2_1_2",34,34.56304619598,5
"15726","3_1_2",34,34.56304619598,5
"15727","1_2_2",34,27.56304619598,5
"15728","2_2_2",34,34.56304619598,5
"15729","3_2_2",34,34.56304619598,5
"15730","1_3_2",34,27.56304619598,5
"15731","2_3_2",34,34.56304619598,5
"15732","3_3_2",34,34.56304619598,5
"15733","1_1_1",35,34.9598725523107,5
"15734","2_1_1",35,34.9598725523107,5
"15735","3_1_1",35,34.9598725523107,5
"15736","1_2_1",35,27.9598725523107,5
"15737","2_2_1",35,27.9598725523107,5
"15738","3_2_1",35,27.9598725523107,5
"15739","1_3_1",35,27.9598725523107,5
"15740","2_3_1",35,27.9598725523107,5
"15741","3_3_1",35,27.9598725523107,5
"15742","1_1_2",35,27.9598725523107,5
"15743","2_1_2",35,34.9598725523107,5
"15744","3_1_2",35,34.9598725523107,5
"15745","1_2_2",35,27.9598725523107,5
"15746","2_2_2",35,34.9598725523107,5
"15747","3_2_2",35,34.9598725523107,5
"15748","1_3_2",35,27.9598725523107,5
"15749","2_3_2",35,34.9598725523107,5
"15750","3_3_2",35,34.9598725523107,5
"15751","1_1_1",36,34.4803951628024,5
"15752","2_1_1",36,34.4803951628024,5
"15753","3_1_1",36,34.4803951628024,5
"15754","1_2_1",36,27.4803951628024,5
"15755","2_2_1",36,27.4803951628024,5
"15756","3_2_1",36,27.4803951628024,5
"15757","1_3_1",36,27.4803951628024,5
"15758","2_3_1",36,27.4803951628024,5
"15759","3_3_1",36,27.4803951628024,5
"15760","1_1_2",36,27.4803951628024,5
"15761","2_1_2",36,34.4803951628024,5
"15762","3_1_2",36,34.4803951628024,5
"15763","1_2_2",36,27.4803951628024,5
"15764","2_2_2",36,34.4803951628024,5
"15765","3_2_2",36,34.4803951628024,5
"15766","1_3_2",36,27.4803951628024,5
"15767","2_3_2",36,34.4803951628024,5
"15768","3_3_2",36,34.4803951628024,5
"15769","1_1_1",37,33.2589548409888,5
"15770","2_1_1",37,33.2589548409888,5
"15771","3_1_1",37,33.2589548409888,5
"15772","1_2_1",37,26.2589548409888,5
"15773","2_2_1",37,26.2589548409888,5
"15774","3_2_1",37,26.2589548409888,5
"15775","1_3_1",37,26.2589548409888,5
"15776","2_3_1",37,26.2589548409888,5
"15777","3_3_1",37,26.2589548409888,5
"15778","1_1_2",37,26.2589548409888,5
"15779","2_1_2",37,33.2589548409888,5
"15780","3_1_2",37,33.2589548409888,5
"15781","1_2_2",37,26.2589548409888,5
"15782","2_2_2",37,33.2589548409888,5
"15783","3_2_2",37,33.2589548409888,5
"15784","1_3_2",37,26.2589548409888,5
"15785","2_3_2",37,33.2589548409888,5
"15786","3_3_2",37,33.2589548409888,5
"15787","1_1_1",38,31.5353659789258,5
"15788","2_1_1",38,31.5353659789258,5
"15789","3_1_1",38,31.5353659789258,5
"15790","1_2_1",38,24.5353659789258,5
"15791","2_2_1",38,24.5353659789258,5
"15792","3_2_1",38,24.5353659789258,5
"15793","1_3_1",38,24.5353659789258,5
"15794","2_3_1",38,24.5353659789258,5
"15795","3_3_1",38,24.5353659789258,5
"15796","1_1_2",38,24.5353659789258,5
"15797","2_1_2",38,31.5353659789258,5
"15798","3_1_2",38,31.5353659789258,5
"15799","1_2_2",38,24.5353659789258,5
"15800","2_2_2",38,31.5353659789258,5
"15801","3_2_2",38,31.5353659789258,5
"15802","1_3_2",38,24.5353659789258,5
"15803","2_3_2",38,31.5353659789258,5
"15804","3_3_2",38,31.5353659789258,5
"15805","1_1_1",39,29.5966193801822,5
"15806","2_1_1",39,29.5966193801822,5
"15807","3_1_1",39,29.5966193801822,5
"15808","1_2_1",39,22.5966193801822,5
"15809","2_2_1",39,22.5966193801822,5
"15810","3_2_1",39,22.5966193801822,5
"15811","1_3_1",39,22.5966193801822,5
"15812","2_3_1",39,22.5966193801822,5
"15813","3_3_1",39,22.5966193801822,5
"15814","1_1_2",39,22.5966193801822,5
"15815","2_1_2",39,29.5966193801822,5
"15816","3_1_2",39,29.5966193801822,5
"15817","1_2_2",39,22.5966193801822,5
"15818","2_2_2",39,29.5966193801822,5
"15819","3_2_2",39,29.5966193801822,5
"15820","1_3_2",39,22.5966193801822,5
"15821","2_3_2",39,29.5966193801822,5
"15822","3_3_2",39,29.5966193801822,5
"15823","1_1_1",40,27.7118985972893,5
"15824","2_1_1",40,27.7118985972893,5
"15825","3_1_1",40,27.7118985972893,5
"15826","1_2_1",40,20.7118985972893,5
"15827","2_2_1",40,20.7118985972893,5
"15828","3_2_1",40,20.7118985972893,5
"15829","1_3_1",40,20.7118985972893,5
"15830","2_3_1",40,20.7118985972893,5
"15831","3_3_1",40,20.7118985972893,5
"15832","1_1_2",40,20.7118985972893,5
"15833","2_1_2",40,27.7118985972893,5
"15834","3_1_2",40,27.7118985972893,5
"15835","1_2_2",40,20.7118985972893,5
"15836","2_2_2",40,27.7118985972893,5
"15837","3_2_2",40,27.7118985972893,5
"15838","1_3_2",40,20.7118985972893,5
"15839","2_3_2",40,27.7118985972893,5
"15840","3_3_2",40,27.7118985972893,5
"15841","1_1_1",41,26.0775100861247,5
"15842","2_1_1",41,26.0775100861247,5
"15843","3_1_1",41,26.0775100861247,5
"15844","1_2_1",41,19.0775100861247,5
"15845","2_2_1",41,19.0775100861247,5
"15846","3_2_1",41,19.0775100861247,5
"15847","1_3_1",41,19.0775100861247,5
"15848","2_3_1",41,19.0775100861247,5
"15849","3_3_1",41,19.0775100861247,5
"15850","1_1_2",41,19.0775100861247,5
"15851","2_1_2",41,26.0775100861247,5
"15852","3_1_2",41,26.0775100861247,5
"15853","1_2_2",41,19.0775100861247,5
"15854","2_2_2",41,26.0775100861247,5
"15855","3_2_2",41,26.0775100861247,5
"15856","1_3_2",41,19.0775100861247,5
"15857","2_3_2",41,26.0775100861247,5
"15858","3_3_2",41,26.0775100861247,5
"15859","1_1_1",42,24.7853206458769,5
"15860","2_1_1",42,24.7853206458769,5
"15861","3_1_1",42,24.7853206458769,5
"15862","1_2_1",42,17.7853206458769,5
"15863","2_2_1",42,17.7853206458769,5
"15864","3_2_1",42,17.7853206458769,5
"15865","1_3_1",42,17.7853206458769,5
"15866","2_3_1",42,17.7853206458769,5
"15867","3_3_1",42,17.7853206458769,5
"15868","1_1_2",42,17.7853206458769,5
"15869","2_1_2",42,24.7853206458769,5
"15870","3_1_2",42,24.7853206458769,5
"15871","1_2_2",42,17.7853206458769,5
"15872","2_2_2",42,24.7853206458769,5
"15873","3_2_2",42,24.7853206458769,5
"15874","1_3_2",42,17.7853206458769,5
"15875","2_3_2",42,24.7853206458769,5
"15876","3_3_2",42,24.7853206458769,5
"15877","1_1_1",43,23.8217256296422,5
"15878","2_1_1",43,23.8217256296422,5
"15879","3_1_1",43,23.8217256296422,5
"15880","1_2_1",43,16.8217256296422,5
"15881","2_2_1",43,16.8217256296422,5
"15882","3_2_1",43,16.8217256296422,5
"15883","1_3_1",43,16.8217256296422,5
"15884","2_3_1",43,16.8217256296422,5
"15885","3_3_1",43,16.8217256296422,5
"15886","1_1_2",43,16.8217256296422,5
"15887","2_1_2",43,23.8217256296422,5
"15888","3_1_2",43,23.8217256296422,5
"15889","1_2_2",43,16.8217256296422,5
"15890","2_2_2",43,23.8217256296422,5
"15891","3_2_2",43,23.8217256296422,5
"15892","1_3_2",43,16.8217256296422,5
"15893","2_3_2",43,23.8217256296422,5
"15894","3_3_2",43,23.8217256296422,5
"15895","1_1_1",44,23.0958171927112,5
"15896","2_1_1",44,23.0958171927112,5
"15897","3_1_1",44,23.0958171927112,5
"15898","1_2_1",44,16.0958171927112,5
"15899","2_2_1",44,16.0958171927112,5
"15900","3_2_1",44,16.0958171927112,5
"15901","1_3_1",44,16.0958171927112,5
"15902","2_3_1",44,16.0958171927112,5
"15903","3_3_1",44,16.0958171927112,5
"15904","1_1_2",44,16.0958171927112,5
"15905","2_1_2",44,23.0958171927112,5
"15906","3_1_2",44,23.0958171927112,5
"15907","1_2_2",44,16.0958171927112,5
"15908","2_2_2",44,23.0958171927112,5
"15909","3_2_2",44,23.0958171927112,5
"15910","1_3_2",44,16.0958171927112,5
"15911","2_3_2",44,23.0958171927112,5
"15912","3_3_2",44,23.0958171927112,5
"15913","1_1_1",45,22.4875337244557,5
"15914","2_1_1",45,22.4875337244557,5
"15915","3_1_1",45,22.4875337244557,5
"15916","1_2_1",45,15.4875337244557,5
"15917","2_2_1",45,15.4875337244557,5
"15918","3_2_1",45,15.4875337244557,5
"15919","1_3_1",45,15.4875337244557,5
"15920","2_3_1",45,15.4875337244557,5
"15921","3_3_1",45,15.4875337244557,5
"15922","1_1_2",45,15.4875337244557,5
"15923","2_1_2",45,22.4875337244557,5
"15924","3_1_2",45,22.4875337244557,5
"15925","1_2_2",45,15.4875337244557,5
"15926","2_2_2",45,22.4875337244557,5
"15927","3_2_2",45,22.4875337244557,5
"15928","1_3_2",45,15.4875337244557,5
"15929","2_3_2",45,22.4875337244557,5
"15930","3_3_2",45,22.4875337244557,5
"15931","1_1_1",46,21.9012675622443,5
"15932","2_1_1",46,21.9012675622443,5
"15933","3_1_1",46,21.9012675622443,5
"15934","1_2_1",46,14.9012675622443,5
"15935","2_2_1",46,14.9012675622443,5
"15936","3_2_1",46,14.9012675622443,5
"15937","1_3_1",46,14.9012675622443,5
"15938","2_3_1",46,14.9012675622443,5
"15939","3_3_1",46,14.9012675622443,5
"15940","1_1_2",46,14.9012675622443,5
"15941","2_1_2",46,21.9012675622443,5
"15942","3_1_2",46,21.9012675622443,5
"15943","1_2_2",46,14.9012675622443,5
"15944","2_2_2",46,21.9012675622443,5
"15945","3_2_2",46,21.9012675622443,5
"15946","1_3_2",46,14.9012675622443,5
"15947","2_3_2",46,21.9012675622443,5
"15948","3_3_2",46,21.9012675622443,5
"15949","1_1_1",47,21.3091059270092,5
"15950","2_1_1",47,21.3091059270092,5
"15951","3_1_1",47,21.3091059270092,5
"15952","1_2_1",47,14.3091059270092,5
"15953","2_2_1",47,14.3091059270092,5
"15954","3_2_1",47,14.3091059270092,5
"15955","1_3_1",47,14.3091059270092,5
"15956","2_3_1",47,14.3091059270092,5
"15957","3_3_1",47,14.3091059270092,5
"15958","1_1_2",47,14.3091059270092,5
"15959","2_1_2",47,21.3091059270092,5
"15960","3_1_2",47,21.3091059270092,5
"15961","1_2_2",47,14.3091059270092,5
"15962","2_2_2",47,21.3091059270092,5
"15963","3_2_2",47,21.3091059270092,5
"15964","1_3_2",47,14.3091059270092,5
"15965","2_3_2",47,21.3091059270092,5
