ind,"Time, GMT+08:00",am_pm,"Temp, °C",treatment
1153,12/9/22 3:20,pm,28.468,normal
1154,12/9/22 3:40,pm,28.468,normal
1155,12/9/22 4:00,pm,28.394,normal
1156,12/9/22 4:20,pm,27.85,normal
1157,12/9/22 4:40,pm,27.751,normal
1158,12/9/22 5:00,pm,27.825,normal
1159,12/9/22 5:20,pm,27.308,normal
1160,12/9/22 5:40,pm,27.014,normal
1161,12/9/22 6:00,pm,27.112,normal
1162,12/9/22 6:20,pm,26.671,normal
1163,12/9/22 6:40,pm,26.5,normal
1164,12/9/22 7:00,pm,26.378,normal
1165,12/9/22 7:20,pm,25.501,normal
1166,12/9/22 7:40,pm,25.428,normal
1167,12/9/22 8:00,pm,25.283,normal
1168,12/9/22 8:20,pm,24.581,normal
1169,12/9/22 8:40,pm,24.098,normal
1170,12/9/22 9:00,pm,24.195,normal
1171,12/9/22 9:04,pm,,normal
1172,12/9/22 9:06,pm,,normal
1173,12/9/22 9:07,pm,,normal
1174,12/9/22 9:20,pm,22.968,normal
1175,12/9/22 9:40,pm,22.776,normal
1176,12/9/22 10:00,pm,22.633,normal
1177,12/9/22 10:20,pm,20.269,normal
1178,12/9/22 10:40,pm,20.222,normal
1179,12/9/22 11:00,pm,20.317,normal
1180,12/9/22 11:20,pm,19.151,normal
1181,12/9/22 11:40,pm,19.222,normal
1182,12/9/23 12:00,am,19.508,normal
1183,12/9/23 12:20,am,17.225,normal
1184,12/9/23 12:40,am,17.653,normal
1185,12/9/23 1:00,am,17.843,normal
1186,12/9/23 1:20,am,15.175,normal
1187,12/9/23 1:40,am,16.106,normal
1188,12/9/23 2:00,am,15.509,normal
1189,12/9/23 2:20,am,14.002,normal
1190,12/9/23 2:40,am,13.594,normal
1191,12/9/23 3:00,am,13.425,normal
1192,12/9/23 3:20,am,12.606,normal
1193,12/9/23 3:40,am,12.437,normal
1194,12/9/23 4:00,am,12.437,normal
1195,12/9/23 4:20,am,14.146,normal
1196,12/9/23 4:40,am,13.449,normal
1197,12/9/23 5:00,am,13.088,normal
1198,12/9/23 5:20,am,15.366,normal
1199,12/9/23 5:40,am,15.27,normal
1200,12/9/23 6:00,am,15.127,normal
1201,12/9/23 6:20,am,16.725,normal
1202,12/9/23 6:40,am,16.177,normal
1203,12/9/23 7:00,am,16.677,normal
1204,12/9/23 7:20,am,18.842,normal
1205,12/9/23 7:40,am,18.509,normal
1206,12/9/23 8:00,am,18.224,normal
1207,12/9/23 8:20,am,20.412,normal
1208,12/9/23 8:40,am,20.055,normal
1209,12/9/23 9:00,am,19.936,normal
1210,12/9/23 9:20,am,22.705,normal
1211,12/9/23 9:40,am,22.513,normal
1212,12/9/23 10:00,am,22.345,normal
1213,12/9/23 10:20,am,24.581,normal
1214,12/9/23 10:40,am,24.702,normal
1215,12/9/23 11:00,am,24.605,normal
1216,12/9/23 11:20,am,26.256,normal
1217,12/9/23 11:40,am,26.085,normal
1218,12/9/23 12:00,pm,26.134,normal
1219,12/9/23 12:20,pm,27.136,normal
1220,12/9/23 12:40,pm,27.038,normal
1221,12/9/23 1:00,pm,26.818,normal
1222,12/9/23 1:20,pm,27.727,normal
1223,12/9/23 1:40,pm,27.727,normal
1224,12/9/23 2:00,pm,27.85,normal
1225,12/9/23 2:20,pm,28.097,normal
1226,12/9/23 2:40,pm,28.196,normal
1227,12/9/23 3:00,pm,28.221,normal
1228,12/9/23 3:20,pm,28.122,normal
1229,12/9/23 3:40,pm,28.369,normal
1230,12/9/23 4:00,pm,28.221,normal
1231,12/9/23 4:20,pm,27.702,normal
1232,12/9/23 4:40,pm,27.554,normal
1233,12/9/23 5:00,pm,27.751,normal
1234,12/9/23 5:20,pm,27.014,normal
1235,12/9/23 5:40,pm,27.014,normal
1236,12/9/23 6:00,pm,27.136,normal
1237,12/9/23 6:20,pm,26.304,normal
1238,12/9/23 6:40,pm,26.378,normal
1239,12/9/23 7:00,pm,26.5,normal
1240,12/9/23 7:20,pm,25.355,normal
1241,12/9/23 7:40,pm,25.21,normal
1242,12/9/23 8:00,pm,25.234,normal
1243,12/9/23 8:20,pm,24.146,normal
1244,12/9/23 8:40,pm,24.243,normal
1245,12/9/23 9:00,pm,23.954,normal
1246,12/9/23 9:20,pm,22.489,normal
1247,12/9/23 9:40,pm,22.465,normal
1248,12/9/23 10:00,pm,22.657,normal
1249,12/9/23 10:20,pm,20.246,normal
1250,12/9/23 10:40,pm,20.007,normal
1251,12/9/23 11:00,pm,20.079,normal
1252,12/9/23 11:20,pm,19.413,normal
1253,12/9/23 11:40,pm,18.937,normal
1254,12/9/24 12:00,am,19.365,normal
1255,12/9/24 12:20,am,17.272,normal
1256,12/9/24 12:40,am,17.177,normal
1257,12/9/24 1:00,am,17.867,normal
1258,12/9/24 1:20,am,15.509,normal
1259,12/9/24 1:40,am,15.485,normal
1260,12/9/24 2:00,am,15.891,normal
1261,12/9/24 2:20,am,13.473,normal
1262,12/9/24 2:40,am,13.425,normal
1263,12/9/24 3:00,am,13.738,normal
1264,12/9/24 3:20,am,12.437,normal
1265,12/9/24 3:40,am,12.63,normal
1266,12/9/24 4:00,am,12.775,normal
1267,12/9/24 4:20,am,13.473,normal
1268,12/9/24 4:40,am,13.642,normal
1269,12/9/24 5:00,am,13.161,normal
1270,12/9/24 5:20,am,15.031,normal
1271,12/9/24 5:40,am,14.649,normal
1272,12/9/24 6:00,am,14.768,normal
1273,12/9/24 6:20,am,16.582,normal
1274,12/9/24 6:40,am,16.439,normal
1275,12/9/24 7:00,am,16.225,normal
1276,12/9/24 7:20,am,18.747,normal
1277,12/9/24 7:40,am,18.533,normal
1278,12/9/24 8:00,am,18.2,normal
1279,12/9/24 8:20,am,20.841,normal
1280,12/9/24 8:20,am,,normal
1281,12/9/24 8:21,am,,normal
1282,12/9/24 8:22,am,,normal
1283,12/9/24 8:40,am,20.65,normal
1284,12/9/24 9:00,am,20.007,normal
1285,12/9/24 9:20,am,22.705,normal
1286,12/9/24 9:40,am,21.891,normal
1287,12/9/24 10:00,am,21.939,normal
1288,12/9/24 10:20,am,24.895,normal
1289,12/9/24 10:40,am,24.629,normal
1290,12/9/24 11:00,am,24.629,normal
1291,12/9/24 11:20,am,26.5,normal
1292,12/9/24 11:40,am,26.402,normal
1293,12/9/24 12:00,pm,26.182,normal
1294,12/9/24 12:20,pm,27.014,normal
1295,12/9/24 12:40,pm,27.087,normal
1296,12/9/24 1:00,pm,27.014,normal
1297,12/9/24 1:20,pm,27.653,normal
1298,12/9/24 1:40,pm,27.727,normal
1299,12/9/24 2:00,pm,27.653,normal
1300,12/9/24 2:20,pm,28.221,normal
1301,12/9/24 2:40,pm,28.147,normal
1302,12/9/24 3:00,pm,28.147,normal
1303,12/9/24 3:20,pm,28.122,normal
1304,12/9/24 3:40,pm,28.122,normal
1305,12/9/24 4:00,pm,28.295,normal
1306,12/9/24 4:20,pm,27.677,normal
1307,12/9/24 4:40,pm,27.505,normal
1308,12/9/24 5:00,pm,27.751,normal
1309,12/9/24 5:20,pm,26.94,normal
1310,12/9/24 5:40,pm,27.014,normal
1311,12/9/24 6:00,pm,27.063,normal
1312,12/9/24 6:20,pm,26.329,normal
1313,12/9/24 6:40,pm,26.5,normal
1314,12/9/24 7:00,pm,26.475,normal
1315,12/9/24 7:20,pm,25.113,normal
1316,12/9/24 7:40,pm,25.258,normal
1317,12/9/24 8:00,pm,25.307,normal
1318,12/9/24 8:20,pm,24.171,normal
1319,12/9/24 8:40,pm,24.339,normal
1320,12/9/24 9:00,pm,24.122,normal
1321,12/9/24 9:20,pm,22.896,normal
1322,12/9/24 9:40,pm,22.226,normal
1323,12/9/24 10:00,pm,22.561,normal
1324,12/9/24 10:20,pm,20.317,normal
1325,12/9/24 10:40,pm,19.936,normal
1326,12/9/24 11:00,pm,20.174,normal
1327,12/9/24 11:20,pm,19.532,normal
1328,12/9/24 11:40,pm,19.08,normal
1329,12/9/25 12:00,am,19.508,normal
1330,12/9/25 12:20,am,17.558,normal
1331,12/9/25 12:40,am,17.034,normal
1332,12/9/25 1:00,am,17.629,normal
1333,12/9/25 1:20,am,15.915,normal
1334,12/9/25 1:40,am,15.867,normal
1335,12/9/25 2:00,am,15.629,normal
1336,12/9/25 2:20,am,14.409,normal
1337,12/9/25 2:40,am,14.146,normal
1338,12/9/25 3:00,am,13.738,normal
1339,12/9/25 3:20,am,13.088,normal
1340,12/9/25 3:40,am,12.823,normal
1341,12/9/25 4:00,am,12.534,normal
1342,12/9/25 4:20,am,14.17,normal
1343,12/9/25 4:40,am,13.642,normal
1344,12/9/25 5:00,am,13.161,normal
1345,12/9/25 5:20,am,15.318,normal
1346,12/9/25 5:40,am,15.199,normal
1347,12/9/25 6:00,am,15.127,normal
1348,12/9/25 6:20,am,16.034,normal
1349,12/9/25 6:40,am,15.867,normal
1350,12/9/25 7:00,am,15.867,normal
1351,12/9/25 7:20,am,18.889,normal
1352,12/9/25 7:40,am,18.176,normal
1353,12/9/25 8:00,am,19.222,normal
1354,12/9/25 8:20,am,19.674,normal
1355,12/9/25 8:40,am,19.698,normal
1356,12/9/25 9:00,am,20.269,normal
1357,12/9/25 9:20,am,23.184,normal
1358,12/9/25 9:40,am,22.13,normal
1359,12/9/25 10:00,am,21.867,normal
1360,12/9/25 10:20,am,25.21,normal
1361,12/9/25 10:40,am,24.339,normal
1362,12/9/25 11:00,am,24.605,normal
1363,12/9/25 11:20,am,25.404,normal
1364,12/9/25 11:40,am,26.378,normal
1365,12/9/25 12:00,pm,25.914,normal
1366,12/9/25 12:20,pm,26.402,normal
1367,12/9/25 12:40,pm,26.28,normal
1368,12/9/25 1:00,pm,26.451,normal
1369,12/9/25 1:20,pm,28.048,normal
1370,12/9/25 1:40,pm,29.34,normal
1371,12/9/25 2:00,pm,26.989,normal
1372,12/9/25 2:20,pm,28.965,normal
1373,12/9/25 2:40,pm,27.825,normal
1374,12/9/25 3:00,pm,27.604,normal
1375,12/9/25 3:20,pm,27.382,normal
1376,12/9/25 3:40,pm,28.543,normal
1377,12/9/25 4:00,pm,28.097,normal
1378,12/9/25 4:20,pm,27.702,normal
1379,12/9/25 4:40,pm,27.53,normal
1380,12/9/25 5:00,pm,27.456,normal
1381,12/9/25 5:20,pm,27.21,normal
1382,12/9/25 5:40,pm,26.842,normal
1383,12/9/25 6:00,pm,26.965,normal
1384,12/9/25 6:20,pm,26.451,normal
1385,12/9/25 6:40,pm,25.914,normal
1386,12/9/25 7:00,pm,27.505,normal
1387,12/9/25 7:20,pm,25.21,normal
1388,12/9/25 7:40,pm,25.404,normal
1389,12/9/25 8:00,pm,25.404,normal
1390,12/9/25 8:20,pm,24.339,normal
1391,12/9/25 8:40,pm,24.146,normal
1392,12/9/25 9:00,pm,24.532,normal
1393,12/9/25 9:20,pm,22.705,normal
1394,12/9/25 9:40,pm,22.441,normal
1395,12/9/25 10:00,pm,23.881,normal
1396,12/9/25 10:20,pm,20.841,normal
1397,12/9/25 10:40,pm,20.341,normal
1398,12/9/25 11:00,pm,20.722,normal
1399,12/9/25 11:20,pm,19.484,normal
1400,12/9/25 11:40,pm,19.579,normal
1401,12/9/26 12:00,am,19.318,normal
1402,12/9/26 12:20,am,17.391,normal
1403,12/9/26 12:40,am,17.296,normal
1404,12/9/26 1:00,am,17.867,normal
1405,12/9/26 1:20,am,15.796,normal
1406,12/9/26 1:40,am,15.199,normal
1407,12/9/26 2:00,am,15.963,normal
1408,12/9/26 2:20,am,14.337,normal
1409,12/9/26 2:40,am,14.026,normal
1410,12/9/26 3:00,am,14.505,normal
1411,12/9/26 3:20,am,12.823,normal
1412,12/9/26 3:40,am,13.329,normal
1413,12/9/26 4:00,am,13.209,normal
1414,12/9/26 4:20,am,13.666,normal
1415,12/9/26 4:40,am,13.546,normal
1416,12/9/26 5:00,am,13.497,normal
1417,12/9/26 5:20,am,15.772,normal
1418,12/9/26 5:40,am,14.912,normal
1419,12/9/26 6:00,am,14.768,normal
1420,12/9/26 6:20,am,16.487,normal
1421,12/9/26 6:40,am,16.368,normal
1422,12/9/26 7:00,am,17.486,normal
1423,12/9/26 7:20,am,18.224,normal
1424,12/9/26 7:40,am,18.675,normal
1425,12/9/26 8:00,am,19.199,normal
1426,12/9/26 8:20,am,20.174,normal
1427,12/9/26 8:40,am,20.055,normal
1428,12/9/26 9:00,am,20.055,normal
1429,12/9/26 9:20,am,23.016,normal
1430,12/9/26 9:40,am,22.417,normal
1431,12/9/26 10:00,am,22.633,normal
1432,12/9/26 10:20,am,24.919,normal
1433,12/9/26 10:40,am,24.919,normal
1434,12/9/26 11:00,am,24.726,normal
1435,12/9/26 11:20,am,26.573,normal
1436,12/9/26 11:40,am,26.402,normal
1437,12/9/26 12:00,pm,26.085,normal
1438,12/9/26 12:20,pm,27.21,normal
1439,12/9/26 12:40,pm,26.965,normal
1440,12/9/26 1:00,pm,26.769,normal
1441,12/9/26 1:20,pm,27.751,normal
1442,12/9/26 1:40,pm,27.554,normal
1443,12/9/26 2:00,pm,27.481,normal
1444,12/9/26 2:20,pm,28.221,normal
1445,12/9/26 2:40,pm,27.949,normal
1446,12/9/26 3:00,pm,28.097,normal
1447,12/9/26 3:20,pm,28.048,normal
1448,12/9/26 3:40,pm,27.949,normal
1449,12/9/26 4:00,pm,28.245,normal
1450,12/9/26 4:20,pm,27.382,normal
1451,12/9/26 4:40,pm,27.702,normal
1452,12/9/26 5:00,pm,27.407,normal
1453,12/9/26 5:20,pm,26.989,normal
1454,12/9/26 5:40,pm,26.867,normal
1455,12/9/26 6:00,pm,26.891,normal
1456,12/9/26 6:20,pm,26.671,normal
1457,12/9/26 6:40,pm,26.671,normal
1458,12/9/26 7:00,pm,26.329,normal
1459,12/9/26 7:20,pm,25.453,normal
1460,12/9/26 7:40,pm,25.38,normal
1461,12/9/26 8:00,pm,25.162,normal
1462,12/9/26 8:20,pm,24.484,normal
1463,12/9/26 8:40,pm,24.146,normal
1464,12/9/26 9:00,pm,24.074,normal
1465,12/9/26 9:09,pm,,normal
1466,12/9/26 9:10,pm,,normal
1467,12/9/26 9:20,pm,23.857,normal
1468,12/9/26 9:40,pm,22.824,normal
1469,12/9/26 10:00,pm,22.944,normal
1470,12/9/26 10:20,pm,20.841,normal
1471,12/9/26 10:40,pm,20.46,normal
1472,12/9/26 11:00,pm,20.46,normal
1473,12/9/26 11:20,pm,19.603,normal
1474,12/9/26 11:40,pm,19.793,normal
1475,12/9/27 12:00,am,19.294,normal
1476,12/9/27 12:20,am,17.891,normal
1477,12/9/27 12:40,am,17.486,normal
1478,12/9/27 1:00,am,17.796,normal
1479,12/9/27 1:20,am,15.939,normal
1480,12/9/27 1:40,am,16.272,normal
1481,12/9/27 2:00,am,15.605,normal
1482,12/9/27 2:20,am,14.337,normal
1483,12/9/27 2:40,am,13.858,normal
1484,12/9/27 3:00,am,14.002,normal
1485,12/9/27 3:20,am,13.04,normal
1486,12/9/27 3:40,am,13.257,normal
1487,12/9/27 4:00,am,13.137,normal
1488,12/9/27 4:20,am,13.786,normal
1489,12/9/27 4:40,am,13.642,normal
1490,12/9/27 5:00,am,13.473,normal
1491,12/9/27 5:20,am,15.509,normal
1492,12/9/27 5:40,am,15.533,normal
1493,12/9/27 6:00,am,15.342,normal
1494,12/9/27 6:20,am,16.844,normal
1495,12/9/27 6:40,am,16.725,normal
1496,12/9/27 7:00,am,16.725,normal
1497,12/9/27 7:20,am,18.699,normal
1498,12/9/27 7:40,am,18.604,normal
1499,12/9/27 8:00,am,18.438,normal
1500,12/9/27 8:20,am,20.65,normal
1501,12/9/27 8:40,am,20.174,normal
1502,12/9/27 9:00,am,19.984,normal
1503,12/9/27 9:20,am,23.088,normal
1504,12/9/27 9:40,am,22.561,normal
1505,12/9/27 10:00,am,22.705,normal
1506,12/9/27 10:20,am,24.726,normal
1507,12/9/27 10:40,am,24.653,normal
1508,12/9/27 11:00,am,24.75,normal
1509,12/9/27 11:20,am,26.402,normal
1510,12/9/27 11:40,am,26.353,normal
1511,12/9/27 12:00,pm,26.353,normal
1512,12/9/27 12:20,pm,27.087,normal
1513,12/9/27 12:40,pm,27.112,normal
1514,12/9/27 1:00,pm,27.186,normal
1515,12/9/27 1:20,pm,27.875,normal
1516,12/9/27 1:40,pm,27.727,normal
1517,12/9/27 2:00,pm,27.825,normal
1518,12/9/27 2:20,pm,28.245,normal
1519,12/9/27 2:40,pm,28.345,normal
1520,12/9/27 3:00,pm,28.468,normal
1521,12/9/27 3:20,pm,28.419,normal
1522,12/9/27 3:40,pm,28.295,normal
1523,12/9/27 4:00,pm,28.32,normal
1524,12/9/27 4:20,pm,27.998,normal
1525,12/9/27 4:40,pm,27.751,normal
1526,12/9/27 5:00,pm,27.677,normal
1527,12/9/27 5:20,pm,27.21,normal
1528,12/9/27 5:40,pm,27.235,normal
1529,12/9/27 6:00,pm,27.186,normal
1530,12/9/27 6:20,pm,26.622,normal
1531,12/9/27 6:40,pm,26.646,normal
1532,12/9/27 7:00,pm,26.549,normal
1533,12/9/27 7:20,pm,25.744,normal
1534,12/9/27 7:40,pm,25.501,normal
1535,12/9/27 8:00,pm,25.404,normal
1536,12/9/27 8:20,pm,24.605,normal
1537,12/9/27 8:40,pm,24.605,normal
1538,12/9/27 9:00,pm,24.532,normal
1539,12/9/27 9:20,pm,23.184,normal
1540,12/9/27 9:40,pm,22.8,normal
1541,12/9/27 10:00,pm,22.729,normal
1542,12/9/27 10:20,pm,20.817,normal
1543,12/9/27 10:40,pm,20.365,normal
1544,12/9/27 11:00,pm,20.46,normal
1545,12/9/27 11:20,pm,19.817,normal
1546,12/9/27 11:40,pm,19.508,normal
1547,12/9/28 12:00,am,19.46,normal
1548,12/9/28 12:20,am,17.796,normal
1549,12/9/28 12:40,am,17.582,normal
1550,12/9/28 1:00,am,17.534,normal
1551,12/9/28 1:20,am,15.986,normal
1552,12/9/28 1:40,am,16.082,normal
1553,12/9/28 2:00,am,15.652,normal
1554,12/9/28 2:20,am,14.266,normal
1555,12/9/28 2:40,am,14.505,normal
1556,12/9/28 3:00,am,14.361,normal
1557,12/9/28 3:20,am,13.281,normal
1558,12/9/28 3:40,am,13.522,normal
1559,12/9/28 4:00,am,13.353,normal
1560,12/9/28 4:20,am,13.618,normal
1561,12/9/28 4:40,am,13.473,normal
1562,12/9/28 5:00,am,13.834,normal
1563,12/9/28 5:20,am,15.485,normal
1564,12/9/28 5:40,am,15.557,normal
1565,12/9/28 6:00,am,15.223,normal
1566,12/9/28 6:20,am,16.987,normal
1567,12/9/28 6:40,am,16.749,normal
1568,12/9/28 7:00,am,16.701,normal
1569,12/9/28 7:20,am,19.413,normal
1570,12/9/28 7:40,am,18.866,normal
1571,12/9/28 8:00,am,19.008,normal
1572,12/9/28 8:20,am,20.65,normal
1573,12/9/28 8:40,am,20.603,normal
1574,12/9/28 9:00,am,20.484,normal
1575,12/9/28 9:20,am,22.681,normal
1576,12/9/28 9:40,am,22.729,normal
1577,12/9/28 10:00,am,22.633,normal
1578,12/9/28 10:20,am,25.04,normal
1579,12/9/28 10:40,am,24.726,normal
1580,12/9/28 11:00,am,24.702,normal
1581,12/9/28 11:11,am,,normal
1582,12/9/28 11:12,am,,normal
1583,12/9/28 11:20,am,26.304,normal
1584,12/9/28 11:40,am,26.256,normal
1585,12/9/28 12:00,pm,26.182,normal
1586,12/9/28 12:20,pm,27.235,normal
1587,12/9/28 12:40,pm,27.014,normal
1588,12/9/28 1:00,pm,27.014,normal
1589,12/9/28 1:20,pm,27.949,normal
1590,12/9/28 1:40,pm,27.677,normal
1591,12/9/28 2:00,pm,27.727,normal
1592,12/9/28 2:20,pm,28.196,normal
1593,12/9/28 2:40,pm,28.147,normal
1594,12/9/28 3:00,pm,28.345,normal
1595,12/9/28 3:20,pm,28.245,normal
1596,12/9/28 3:40,pm,28.642,normal
1597,12/9/28 4:00,pm,28.27,normal
1598,12/9/28 4:20,pm,27.702,normal
1599,12/9/28 4:40,pm,27.53,normal
1600,12/9/28 5:00,pm,27.382,normal
1601,12/9/28 5:20,pm,27.038,normal
1602,12/9/28 5:40,pm,27.014,normal
1603,12/9/28 6:00,pm,27.014,normal
1604,12/9/28 6:20,pm,26.475,normal
1605,12/9/28 6:40,pm,26.5,normal
1606,12/9/28 7:00,pm,26.524,normal
1607,12/9/28 7:20,pm,25.331,normal
1608,12/9/28 7:40,pm,25.307,normal
1609,12/9/28 8:00,pm,25.598,normal
1610,12/9/28 8:20,pm,24.484,normal
1611,12/9/28 8:40,pm,24.629,normal
1612,12/9/28 9:00,pm,24.436,normal
1613,12/9/28 9:20,pm,22.968,normal
1614,12/9/28 9:40,pm,22.8,normal
1615,12/9/28 10:00,pm,22.872,normal
1616,12/9/28 10:20,pm,20.746,normal
1617,12/9/28 10:40,pm,20.436,normal
1618,12/9/28 11:00,pm,20.174,normal
1619,12/9/28 11:20,pm,19.318,normal
1620,12/9/28 11:40,pm,19.603,normal
1621,12/9/29 12:00,am,19.413,normal
1622,12/9/29 12:20,am,17.486,normal
1623,12/9/29 12:40,am,17.796,normal
1624,12/9/29 1:00,am,17.439,normal
1625,12/9/29 1:20,am,15.533,normal
1626,12/9/29 1:40,am,15.772,normal
1627,12/9/29 2:00,am,15.438,normal
1628,12/9/29 2:20,am,13.81,normal
1629,12/9/29 2:40,am,14.242,normal
1630,12/9/29 3:00,am,13.978,normal
1631,12/9/29 3:20,am,12.799,normal
1632,12/9/29 3:40,am,13.353,normal
1633,12/9/29 4:00,am,12.92,normal
1634,12/9/29 4:20,am,13.377,normal
1635,12/9/29 4:40,am,13.185,normal
1636,12/9/29 5:00,am,13.738,normal
1637,12/9/29 5:20,am,15.963,normal
1638,12/9/29 5:40,am,15.175,normal
1639,12/9/29 6:00,am,15.079,normal
1640,12/9/29 6:20,am,16.677,normal
1641,12/9/29 6:40,am,16.63,normal
1642,12/9/29 7:00,am,16.677,normal
1643,12/9/29 7:20,am,19.318,normal
1644,12/9/29 7:40,am,18.913,normal
1645,12/9/29 8:00,am,19.032,normal
1646,12/9/29 8:20,am,20.746,normal
1647,12/9/29 8:40,am,20.65,normal
1648,12/9/29 9:00,am,20.317,normal
1649,12/9/29 9:20,am,22.729,normal
1650,12/9/29 9:40,am,22.657,normal
1651,12/9/29 10:00,am,22.561,normal
1652,12/9/29 10:20,am,24.919,normal
1653,12/9/29 10:40,am,24.726,normal
1654,12/9/29 11:00,am,24.605,normal
1655,12/9/29 11:20,am,26.744,normal
1656,12/9/29 11:40,am,26.426,normal
1657,12/9/29 12:00,pm,26.426,normal
1658,12/9/29 12:20,pm,27.063,normal
1659,12/9/29 12:40,pm,27.161,normal
1660,12/9/29 1:00,pm,27.161,normal
1661,12/9/29 1:20,pm,27.949,normal
1662,12/9/29 1:40,pm,27.751,normal
1663,12/9/29 2:00,pm,27.949,normal
1664,12/9/29 2:20,pm,28.295,normal
1665,12/9/29 2:40,pm,28.394,normal
1666,12/9/29 3:00,pm,28.419,normal
1667,12/9/29 3:20,pm,28.345,normal
1668,12/9/29 3:40,pm,28.345,normal
1669,12/9/29 4:00,pm,28.419,normal
1670,12/9/29 4:20,pm,27.776,normal
1671,12/9/29 4:40,pm,27.653,normal
1672,12/9/29 5:00,pm,27.677,normal
1673,12/9/29 5:20,pm,27.136,normal
1674,12/9/29 5:40,pm,27.063,normal
1675,12/9/29 6:00,pm,27.136,normal
1676,12/9/29 6:20,pm,26.671,normal
1677,12/9/29 6:40,pm,26.475,normal
1678,12/9/29 7:00,pm,26.622,normal
1679,12/9/29 7:20,pm,25.501,normal
1680,12/9/29 7:40,pm,25.477,normal
1681,12/9/29 8:00,pm,25.453,normal
1682,12/9/29 8:20,pm,24.339,normal
1683,12/9/29 8:40,pm,24.363,normal
1684,12/9/29 9:00,pm,24.267,normal
1685,12/9/29 9:20,pm,22.872,normal
1686,12/9/29 9:40,pm,22.753,normal
1687,12/9/29 10:00,pm,22.705,normal
1688,12/9/29 10:20,pm,20.793,normal
1689,12/9/29 10:40,pm,20.507,normal
1690,12/9/29 11:00,pm,20.365,normal
1691,12/9/29 11:20,pm,19.77,normal
1692,12/9/29 11:40,pm,19.603,normal
1693,12/9/30 12:00,am,19.579,normal
1694,12/9/30 12:20,am,17.51,normal
1695,12/9/30 12:40,am,17.701,normal
1696,12/9/30 1:00,am,17.843,normal
1697,12/9/30 1:20,am,15.652,normal
1698,12/9/30 1:40,am,15.175,normal
1699,12/9/30 2:00,am,15.605,normal
1700,12/9/30 2:20,am,14.17,normal
1701,12/9/30 2:40,am,14.29,normal
1702,12/9/30 3:00,am,13.882,normal
1703,12/9/30 3:20,am,13.016,normal
1704,12/9/30 3:40,am,13.353,normal
1705,12/9/30 4:00,am,12.992,normal
1706,12/9/30 4:20,am,13.161,normal
1707,12/9/30 4:40,am,13.546,normal
1708,12/9/30 5:00,am,13.714,normal
1709,12/9/30 5:20,am,14.577,normal
1710,12/9/30 5:40,am,15.509,normal
1711,12/9/30 6:00,am,15.39,normal
1712,12/9/30 6:20,am,16.654,normal
1713,12/9/30 6:40,am,16.773,normal
1714,12/9/30 7:00,am,16.463,normal
1715,12/9/30 7:20,am,19.555,normal
1716,12/9/30 7:40,am,19.056,normal
1717,12/9/30 8:00,am,18.652,normal
1718,12/9/30 8:20,am,20.174,normal
1719,12/9/30 8:40,am,20.365,normal
1720,12/9/30 9:00,am,20.317,normal
1721,12/9/30 9:20,am,22.585,normal
1722,12/9/30 9:40,am,22.489,normal
1723,12/9/30 10:00,am,22.657,normal
1724,12/9/30 10:20,am,24.895,normal
1725,12/9/30 10:40,am,24.532,normal
1726,12/9/30 11:00,am,24.243,normal
1727,12/9/30 11:20,am,26.475,normal
1728,12/9/30 11:40,am,26.28,normal
1729,12/9/30 12:00,pm,26.329,normal
1730,12/9/30 12:20,pm,27.063,normal
1731,12/9/30 12:40,pm,27.161,normal
1732,12/9/30 1:00,pm,27.235,normal
1733,12/9/30 1:20,pm,27.949,normal
1734,12/9/30 1:40,pm,27.776,normal
1735,12/9/30 2:00,pm,27.776,normal
1736,12/9/30 2:20,pm,28.221,normal
1737,12/9/30 2:40,pm,28.245,normal
1738,12/9/30 3:00,pm,28.147,normal
1739,12/9/30 3:20,pm,28.692,normal
1740,12/9/30 3:40,pm,28.369,normal
1741,12/9/30 4:00,pm,28.27,normal
1742,12/9/30 4:20,pm,27.751,normal
1743,12/9/30 4:40,pm,27.776,normal
1744,12/9/30 5:00,pm,28.023,normal
1745,12/9/30 5:20,pm,27.087,normal
1746,12/9/30 5:40,pm,27.161,normal
1747,12/9/30 6:00,pm,27.087,normal
1748,12/9/30 6:20,pm,26.72,normal
1749,12/9/30 6:40,pm,26.549,normal
1750,12/9/30 7:00,pm,26.646,normal
1751,12/9/30 7:20,pm,25.574,normal
1752,12/9/30 7:40,pm,25.598,normal
1753,12/9/30 8:00,pm,25.428,normal
1754,12/9/30 8:20,pm,24.508,normal
1755,12/9/30 8:40,pm,24.243,normal
1756,12/9/30 9:00,pm,24.243,normal
1757,12/9/30 9:20,pm,22.992,normal
1758,12/9/30 9:40,pm,22.776,normal
1759,12/9/30 10:00,pm,22.657,normal
1760,12/9/30 10:20,pm,20.531,normal
1761,12/9/30 10:40,pm,20.412,normal
1762,12/9/30 11:00,pm,20.174,normal
1763,12/9/30 11:20,pm,19.318,normal
1764,12/9/30 11:40,pm,19.103,normal
1765,12/10/01 12:00,am,19.08,normal
1766,12/10/01 12:20,am,17.391,normal
1767,12/10/01 12:40,am,17.177,normal
1768,12/10/01 1:00,am,17.724,normal
1769,12/10/01 1:20,am,15.294,normal
1770,12/10/01 1:40,am,15.748,normal
1771,12/10/01 2:00,am,15.652,normal
1772,12/10/01 2:20,am,13.642,normal
1773,12/10/01 2:40,am,14.218,normal
